Group,Genus,Family,Order,Class,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET
ASV002310,Kinneretia,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001339603,0.000728693,0,0.010950136,0.001738375,0.001023405,0.003161256,0.003460148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001082005,0,0,0,0,0
ASV002311,Ferrimonas,Shewanellaceae,Alteromonadales,Gammaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0.00178215,0,0,0,0,0,0.004990752,0,0,0.003563919,0,0,0,0.010174273,0,0,0,0,0,0,0.003557073,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002312,NA,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,0.006147793,0,0.002492957,0,0,0,0,0,0,0,0,0,0.004692442,0,0,0.002709366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005282156,0,0.003917651,0,0,0.005705898,0
ASV002313,Desulfofaba,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002709366,0.001379291,0,0,0,0,0,0.003322701,0.002107437,0,0.00556483,0.010000653,0,0,0,0,0,0,0,0,0,0.002606339,0,0,0.004550745,0,0.002980448,0
ASV002314,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0.002673225,0.001968775,0,0.004692442,0,0,0,0.000728693,0,0,0.002984108,0.002717207,0,0.00166135,0.004494786,0,0,0,0,0.00630358,0.001778537,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002315,Marinobacterium,Nitrincolaceae,Oceanospirillales,Gammaproteobacteria,0,0,0.002492957,0.003745318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005010271,0,0,0,0,0.00168087,0,0,0,0.004803766,0,0,0,0,0,0,0,0,0,0.001082005,0.002433802,0,0,0,0.011318799
ASV002316,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0.002049264,0,0,0,0,0,0,0,0,0.002766022,0.004098277,0,0,0,0,0,0,0,0,0,0,0,0.006992531,0,0.003735664,0.002469502,0.007127584,0.005933662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002317,Stappia,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0.001392952,0.00450999,0,0.00170835,0,0,0,0,0,0,0,0,0,0,0.001379291,0,0,0.003476749,0,0,0,0,0,0,0.005248931,0.011998679,0,0,0,0,0.004369579,0.001717151,0,0,0,0,0.001052853,0,0,0,0
ASV002318,NA,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria,0,0,0,0,0,0.005112082,0,0,0,0,0,0,0,0,0.00347929,0,0,0,0.002858063,0,0,0,0,0,0,0,0.002375861,0.003955774,0,0,0,0,0,0.006212001,0.006511486,0,0,0,0,0,0,0,0
ASV002319,Azomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003955774,0.018910741,0,0,0,0,0.012875813,0.008849118,0.004639941,0,0,0,0,0,0,0
ASV002320,Thalassobaculum,Thalassobaculaceae,Thalassobaculales,Alphaproteobacteria,0,0,0,0,0,0.00170835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002375861,0.003955774,0,0,0,0,0.004493459,0,0.005992779,0.013398923,0,0,0,0,0,0,0
ASV002321,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001867832,0.00556483,0,0.008042904,0,0,0,0.002425124,0.00136797,0.007726239,0,0.011590172,0,0.001082005,0,0,0,0,0
ASV002322,Desulfopila,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0.002148597,0,0,0,0.004249803,0,0,0.001562744,0.001717151,0.003835827,0,0.007935101,0.00216401,0,0,0,0,0
ASV002323,Agaribacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0.003048316,0,0,0,0,0,0,0.000891075,0.002049138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014414603,0,0,0.001717151,0.004033803,0.004636069,0,0,0,0,0,0,0
ASV002324,NA,NA,NA,NA,0,0,0,0.002496879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001717151,0,0,0,0.004328021,0.009181917,0.002790802,0,0.002980448,0
ASV002325,NA,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002425124,0,0,0,0,0,0,0.012805806,0.005104124,0.003507664,0.0035486,0.008208833
ASV002326,Carboxylicivirga,Marinilabiliaceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005326723,0,0,0,0,0,0,0.006763209,0,0.003434302,0,0,0,0,0.003917651,0.005279831,0.003507664,0.006323511,0
ASV002327,Thioclava,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0.004572474,0,0,0,0,0,0.002267111,0,0,0.008411136,0,0,0,0,0,0,0.001363327,0,0,0,0,0,0,0,0,0,0,0.002124902,0,0,0,0,0,0,0.00359557,0.003896607,0,0,0,0.002107837,0.003897496
ASV002328,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.007239923,0,0.005541273,0,0,0,0,0.004008578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004214874,0,0,0,0,0,0,0,0,0,0,0,0,0.003735385,0.003246016,0,0,0.003507664,0,0
ASV002329,NA,NA,NA,Bacilli,0,0,0,0.00450999,0.005856661,0.001685801,0,0.001878675,0,0,0.00253187,0,0.004872819,0,0.005218934,0,0,0,0.001363327,0,0,0,0,0,0,0,0.005248931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002330,Sagittula,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0.012430581,0,0,0,0,0,0,0.001878675,0.002267111,0,0,0,0,0,0.002072711,0.001140693,0,0,0,0,0,0,0.001730074,0,0,0,0,0,0,0.004249803,0.004188131,0,0.003125488,0,0,0,0,0.001407301,0,0,0,0,0
ASV002331,Thalassobaculum,Thalassobaculaceae,Thalassobaculales,Alphaproteobacteria,0,0,0,0,0,0.003371601,0,0,0,0,0,0,0,0,0.004145421,0,0,0.001157006,0,0.011228086,0,0.003180257,0,0,0,0,0,0,0.008157938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002332,NA,Methylophagaceae,Nitrosococcales,Gammaproteobacteria,0,0,0.002492957,0,0.003758198,0,0,0,0,0.000891075,0,0.004103322,0,0,0,0.002281386,0.002758583,0,0,0,0,0,0,0.002107437,0,0,0,0,0,0,0.008376262,0.002014707,0,0,0,0.00231997,0,0,0,0,0,0,0
ASV002333,NA,Bacillaceae,Bacillales,Bacilli,0,0,0,0,0,0.001685801,0,0,0,0,0,0,0,0,0,0.001140693,0,0,0.002726653,0,0,0,0.013496973,0,0,0,0,0,0,0.004039425,0,0,0.005471881,0,0,0,0,0,0,0,0,0,0
ASV002334,Sediminibacterium,Chitinophagaceae,Chitinophagales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004046036,0.002537623,0,0.015806278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002335,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0.006764984,0.007556009,0,0,0,0,0.000891075,0.002049138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004751722,0,0.004078969,0,0,0,0.008739158,0,0,0,0,0,0.001958825,0.003519887,0,0,0
ASV002336,NA,NA,Campylobacterales,Campylobacteria,0.006147793,0,0,0,0,0.005057402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455934,0,0,0,0,0,0,0.003896607,0.005876476,0,0,0,0.003897496
ASV002337,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0.002785903,0,0,0,0,0,0,0,0.00393755,0,0,0,0,0,0,0,0,0,0,0,0.006714125,0,0.003458891,0,0,0,0,0.012118274,0,0,0,0,0,0,0,0.00216401,0,0,0,0,0.003897496
ASV002338,Spirochaeta_2,Spirochaetaceae,Spirochaetales,Spirochaetia,0,0,0.001392952,0,0,0,0,0,0,0,0,0.006154982,0.001650247,0,0,0,0,0.001157006,0.002726653,0,0,0,0.001730074,0,0,0,0,0,0,0.012118274,0,0,0,0,0,0,0,0,0.001052853,0.008372405,0,0,0.001948748
ASV002339,Desulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,0,0,0,0.00593331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491467,0,0,0,0,0,0,0.012625118,0,0,0,0,0,0,0,0,0,0.002397047,0,0.003917651,0,0,0,0.008223848
ASV002340,NA,Lachnospiraceae,Clostridiales,Clostridia,0.011364864,0,0,0,0,0.008429003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782415,0.003954836,0,0,0,0,0,0,0.008132065,0,0,0.002443652,0,0,0,0,0,0.0041834
ASV002341,NA,NA,MBAE14,Gammaproteobacteria,0.002049264,0.00435616,0,0,0.001879099,0,0,0,0,0.000891075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001778537,0,0,0,0.003434302,0,0,0.001361211,0.005410026,0.002105706,0,0.003507664,0,0.0020917
ASV002342,Rubripirellula,Pirellulaceae,Pirellulales,Planctomycetacia,0,0,0.004985915,0,0.003758198,0.003371601,0,0,0.004193927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001730074,0,0,0,0,0,0,0,0,0.004029415,0,0.001717151,0,0,0.002722422,0.001822589,0,0.002790802,0,0,0.002736278
ASV002343,Carboxylicivirga,Marinilabiliaceae,Bacteroidales,Bacteroidia,0,0,0,0,0.002078656,0.003834062,0,0,0,0,0,0.002051661,0,0,0,0,0.002186079,0,0,0,0,0,0.003391424,0.002107437,0,0,0,0,0,0.001778537,0,0,0,0,0,0,0.004794094,0,0,0.001759944,0,0,0
ASV002344,Draconibacterium,Prolixibacteraceae,Bacteroidales,Bacteroidia,0.006147793,0,0,0,0,0,0,0,0,0,0.001968775,0,0,0,0,0,0,0,0,0,0,0,0.007028649,0.002247393,0,0,0,0,0,0,0.006653405,0,0,0,0,0,0.002397047,0,0,0,0.007015328,0,0
ASV002345,NA,NA,NA,Alphaproteobacteria,0,0,0,0.001248439,0,0,0,0,0,0,0.004098277,0,0,0,0,0,0,0,0,0,0,0,0.003322701,0,0,0,0,0,0,0,0.007801976,0,0,0,0,0,0,0.010104959,0.002761897,0,0,0,0
ASV002346,Desulfobacter,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria,0.006282788,0,0.002492957,0.002966655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003322701,0.004494786,0,0,0,0,0,0,0,0.007275373,0,0,0,0,0.006364597,0,0.001958825,0,0,0,0
ASV002347,Desulforhopalus,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria,0.002049264,0,0,0,0,0.005102501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977418,0,0,0.004249803,0.004160945,0.002014707,0,0,0,0,0.006411202,0.002814602,0,0,0,0,0
ASV002348,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0.002496879,0,0,0,0,0,0,0.005203485,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0.008429749,0,0,0,0,0,0.004249803,0.00151978,0,0,0.005151453,0,0,0,0,0,0,0,0,0
ASV002349,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.013414128,0,0.007478872,0,0,0,0,0,0,0.002673225,0.001265935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002148597,0,0,0,0,0.007227691,0,0.001562744,0,0,0,0,0,0,0,0,0,0
ASV002350,Desulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,0.008332053,0,0,0,0,0,0,0,0,0.000891075,0,0.004103322,0,0,0,0,0.002914772,0,0,0,0,0,0,0.006322311,0,0,0,0,0,0,0,0,0,0,0,0,0.003735385,0.001082005,0,0,0,0,0
ASV002351,Marinobacterium,Nitrincolaceae,Oceanospirillales,Gammaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0.000891075,0,0,0,0,0,0,0.002186079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008645561,0.005809189,0,0.002790802,0,0,0
ASV002352,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002107437,0,0,0,0,0,0,0,0,0,0,0,0,0.009774607,0.009705796,0,0,0,0,0
ASV002353,Cutibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006896457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002354,Desulfoluna,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria,0,0,0,0,0,0.006833402,0,0,0,0.00178215,0,0,0.003300493,0,0,0,0,0.003319557,0.002726653,0,0,0,0,0,0,0,0,0,0,0,0.00303956,0.005738881,0,0,0,0,0,0,0,0,0,0,0
ASV002355,NA,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0.008371003,0,0,0,0,0,0,0.004193927,0,0,0,0,0,0,0,0.007169405,0.001659779,0.007127838,0.001245733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002356,Prevotella_7,Prevotellaceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002357,NA,Blastocatellaceae,Blastocatellales,Blastocatellia_(Subgroup_4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002358,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.015571975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003825921,0.001562744,0.004291938,0,0,0.001245128,0,0,0,0,0,0
ASV002359,Muricauda,Flavobacteriaceae,Flavobacteriales,Bacteroidia,0.014479846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557073,0,0.007275373,0,0,0,0,0.001198523,0,0,0,0,0,0
ASV002360,NA,JTB215,Clostridiales,Clostridia,0.015706971,0,0,0,0,0,0,0,0,0.000891075,0.00253187,0,0,0,0,0,0,0,0,0,0,0,0.003532383,0,0,0,0,0,0,0,0,0,0,0,0,0.00231997,0.002606339,0,0,0,0,0,0
ASV002361,Sediminispirochaeta,Spirochaetaceae,Spirochaetales,Spirochaetia,0,0,0,0,0,0.002556041,0,0,0,0,0,0,0,0,0,0,0.001379291,0.003471017,0,0,0,0,0.001766192,0,0.001729446,0,0,0,0,0,0,0,0,0,0,0,0.005119469,0,0.002105706,0,0,0,0
ASV002362,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0.006147793,0,0,0.003745318,0,0,0,0,0.003002462,0.005532044,0,0,0,0,0,0.001140693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455934,0,0,0,0,0,0,0,0,0,0,0,0
ASV002363,Marinobacter,Marinobacteraceae,Alteromonadales,Gammaproteobacteria,0.044755133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0.002397047,0,0,0,0,0,0
ASV002364,Sporacetigenium,Peptostreptococcaceae,Clostridiales,Clostridia,0.002049264,0,0.003048316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224744,0.003471017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002145969,0,0.002318034,0,0,0.006101671,0,0,0,0.0041834
ASV002365,Aliidongia,Elsteraceae,Elsterales,Alphaproteobacteria,0.005082076,0,0,0.002966655,0,0,0,0,0,0.004151617,0.001265935,0,0,0,0,0,0,0.001157006,0.001187973,0,0,0,0,0,0,0,0,0,0,0,0.004188131,0,0,0,0,0,0.006689972,0,0.001958825,0,0.001710893,0,0
ASV002366,Marinobacterium,Nitrincolaceae,Oceanospirillales,Gammaproteobacteria,0.025492548,0,0,0,0,0,0,0,0.004193927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002124902,0.004160945,0,0,0,0.002016902,0,0,0.001407301,0,0,0,0,0
ASV002367,Marinobacter,Marinobacteraceae,Alteromonadales,Gammaproteobacteria,0.035982448,0,0,0,0.002078656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001759944,0,0,0
ASV002368,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0.008197057,0,0,0,0,0,0.002412662,0,0.003002462,0,0,0,0,0,0,0,0,0.002816784,0.00167009,0,0,0,0.003532383,0.004214874,0,0,0,0,0,0,0,0,0.00136797,0,0,0,0,0,0,0,0,0,0
ASV002369,Abyssivirga,Lachnospiraceae,Clostridiales,Clostridia,0.007239923,0,0.004985915,0,0,0.002556041,0,0.001878675,0,0,0,0,0,0,0,0,0.002758583,0,0.001187973,0,0.001023405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001198523,0,0.001052853,0.002790802,0,0,0
ASV002370,Anderseniella,Rhizobiales_Incertae_Sedis,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0.003002462,0,0,0,0,0,0,0.003422079,0,0,0,0,0,0,0.003322701,0,0,0,0,0,0,0,0.006282196,0,0,0,0,0.002318034,0.004933909,0,0,0,0,0,0
ASV002371,Pelagibacterium,Devosiaceae,Rhizobiales,Alphaproteobacteria,0,0.008712319,0,0,0,0,0,0,0.004503693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003532383,0.004494786,0,0.004939003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004116751,0.006132148
ASV002372,NA,Bacillaceae,Bacillales,Bacilli,0,0.002844869,0,0,0,0.003834062,0.003984858,0.004049239,0.003002462,0,0.00253187,0,0,0,0,0,0,0,0,0,0,0,0.001730074,0,0,0.002782415,0,0,0,0,0,0,0.003125488,0,0,0,0,0,0,0,0,0,0
ASV002373,Winogradskyella,Flavobacteriaceae,Flavobacteriales,Bacteroidia,0.010381317,0,0,0,0,0,0,0,0.003002462,0.005532044,0,0,0,0,0,0,0,0.001157006,0,0,0,0,0.001730074,0,0,0,0,0,0,0.001778537,0.00151978,0,0,0,0,0,0.002722422,0,0,0,0,0.002107837,0.001948748
ASV002374,Modicisalibacter,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0.00713134,0,0,0.00593331,0,0.00170835,0,0.002024619,0.003002462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003322701,0.00336174,0,0,0,0,0,0,0,0,0.003125488,0,0,0,0,0,0,0,0,0,0.0041834
ASV002375,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0.002492957,0,0,0,0,0,0.001501231,0,0,0,0,0,0,0,0,0.005583589,0,0,0,0,0.005121498,0,0,0.00556483,0,0,0,0.001778537,0,0,0,0,0,0,0.00368878,0,0,0,0.003507664,0,0
ASV002376,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0.001501231,0,0,0,0.006523066,0.005042483,0,0,0,0,0,0,0,0,0.005190222,0.00168087,0,0.004297194,0,0,0,0,0,0,0.002184789,0,0,0,0,0,0,0,0.003421787,0,0
ASV002377,NA,Marinifilaceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0,0.002973403,0.006073858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003322701,0.00168087,0,0,0,0,0,0,0,0,0,0,0,0,0.002397047,0,0,0.001701375,0.00513268,0.004215674,0
ASV002378,NA,Nitrincolaceae,Oceanospirillales,Gammaproteobacteria,0,0,0.001524158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003246016,0.004867603,0,0.010437115,0.005038824,0.002736278
ASV002379,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001958825,0.006805499,0.007059605,0.008431348,0.006633773
ASV002380,NA,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0.003141394,0,0,0,0,0,0,0.002024619,0,0.00178215,0.003797805,0,0.001650247,0.002521241,0.004145421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001562744,0,0,0.00231997,0.001198523,0,0.001052853,0,0.001710893,0,0
ASV002381,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.002049264,0,0.001392952,0,0,0.005057402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009878007,0,0,0,0.003557073,0.002080473,0,0,0,0.002016902,0,0.001198523,0,0.001380948,0,0.001710893,0,0
ASV002382,Peptoclostridium,Peptostreptococcaceae,Clostridiales,Clostridia,0.022377566,0.008371003,0,0,0,0.003371601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002469502,0,0,0,0,0,0,0,0.002145969,0,0,0.001198523,0.001082005,0,0.002790802,0.001710893,0.001490224,0.0020917
ASV002383,Desulfobacter,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria,0.005082076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006248515,0,0.004142845,0.002790802,0.005456728,0.002058376,0.003897496
ASV002384,Sunxiuqinia,Prolixibacteraceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0.003371601,0,0,0,0,0,0,0,0,0.00347929,0,0,0.002314011,0,0,0,0,0,0,0,0,0,0.003955774,0.00630358,0,0,0,0.003125488,0.002145969,0.002016902,0,0,0,0,0,0.005456728,0,0
ASV002385,Roseivivax,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005218934,0,0,0,0,0,0,0,0,0,0,0.002469502,0.002375861,0,0,0,0,0,0,0,0,0,0,0,0.004142845,0.002790802,0.003637819,0,0.011461751
ASV002386,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.019344755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001730074,0,0,0.00556483,0,0,0,0,0,0,0,0,0,0,0.001198523,0.00216401,0,0.003402749,0.003637819,0.002058376,0
ASV002387,Oceanibulbus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0.002049264,0,0,0,0,0,0,0,0.002096964,0,0,0,0,0,0,0,0.000728693,0,0,0.002491467,0,0,0,0,0,0,0,0,0,0,0.003613845,0,0,0.004291938,0,0.002318034,0,0.002904594,0,0,0.003637819,0,0.005472555
ASV002388,Roseobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0.010164151,0,0,0,0,0,0,0,0.008898297,0,0,0,0,0.005603183,0,0,0,0,0,0,0,0,0,0.002247393,0.008470987,0,0,0,0,0,0,0,0.002184789,0,0,0,0,0.003571311,0,0,0.003637819,0,0
ASV002389,NA,Microtrichaceae,Microtrichales,Acidimicrobiia,0,0,0,0,0,0,0.002973403,0.002004289,0,0,0.001968775,0,0,0,0,0.001339603,0.001457386,0,0,0,0,0,0.001730074,0.002247393,0,0,0,0,0,0,0,0.002425124,0,0,0,0,0.002722422,0,0,0.003402749,0.003637819,0,0
ASV002390,NA,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0,0,0.002078656,0,0,0,0,0,0,0,0,0,0,0,0.000728693,0.006790574,0.001187973,0.002583779,0.001977066,0.001580628,0,0,0,0,0,0,0,0,0,0,0,0.008132065,0,0,0,0.001082005,0,0,0.001818909,0,0
ASV002391,Litorisediminicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0.004098529,0,0,0,0,0,0.007237985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001867832,0,0,0,0,0,0,0,0,0.006212001,0,0,0,0.00216401,0,0,0.001818909,0.001490224,0.008582521
ASV002392,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.006147793,0,0,0,0,0,0,0.002024619,0,0,0,0,0,0.001966452,0,0,0,0,0,0,0,0,0.003322701,0,0,0,0,0,0,0,0,0,0,0.002145969,0,0,0,0.002814602,0.001052853,0,0.008834238,0.002980448,0
ASV002393,Shewanella,Shewanellaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0.004008578,0,0,0.001265935,0,0,0,0,0,0,0.001157006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011258409,0,0.003402749,0.005326574,0,0
ASV002394,Fusibacter,Family_XII,Clostridiales,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019373422,0,0,0,0.001818909,0,0
ASV002395,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.018604787,0,0.001524158,0,0,0,0.001486701,0,0,0.004151617,0,0,0,0,0,0,0,0.002264031,0,0.001245733,0,0,0.003532383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001245128,0,0,0,0.001818909,0,0
ASV002396,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0.00435616,0,0,0.004157313,0.001278021,0.003984858,0.004008578,0,0,0.006147415,0,0,0,0,0,0,0,0,0,0,0,0.003460148,0,0,0.00556483,0,0,0,0,0.002094065,0,0,0,0,0,0,0,0,0,0,0,0
