Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,bottle_id,Bytes,Center Name,Collection_date,Consent,cruise_id,cruise_station,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,geotraces_section,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Depth,Isolation_source,Biller_et_al.,_2018_metagenome_NCBI_BioProject,Biller_et_al.,_2018_metagenome_NCBI_BioSample,Biller_et_al.,_2018_metagenome_NCBI_SRA_Accession,Biller_et_al.,_2018_metagenome_NCBI_SRA_Study,Biller_et_al.,_2018_metagenome_Sample_Name,Biller_et_al.,_2018_metagenome_Total_read_pairs,Cruise_series,Depth_(m),sequencing_location,sequencing_read_depth,Sequencing_Technology
SRR12538471,AMPLICON,491,36468043,PRJNA659851,SAMN15928651,Metagenome or environmental,844352,18632752,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-12,public,KN204,4,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028191,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,38.32433 N 68.87553 W,BGT_GA03_GP13_090,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0125,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136601,SRR5788227,SRP110813,S0125,20589622,GEOTRACES,111.1,University_of_Southern_California,74273,HiSeq_Rapid_Run_2x250
SRR12538472,AMPLICON,491,54321294,PRJNA659851,SAMN15928650,Metagenome or environmental,844349,27728213,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-12,public,KN204,4,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028190,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,38.32433 N 68.87553 W,BGT_GA03_GP13_089,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0124,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136600,SRR5788218,SRP110813,S0124,22509006,GEOTRACES,90.8,University_of_Southern_California,110634,HiSeq_Rapid_Run_2x250
SRR12538473,AMPLICON,491,55530136,PRJNA659851,SAMN15928649,Metagenome or environmental,844343,28369781,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-12,public,KN204,4,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028189,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,38.32433 N 68.87553 W,BGT_GA03_GP13_088,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0122,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136598,SRR5788216,SRP110813,S0122,35734267,GEOTRACES,39.4,University_of_Southern_California,113096,HiSeq_Rapid_Run_2x250
SRR12538474,AMPLICON,491,77235773,PRJNA659851,SAMN15928648,Metagenome or environmental,845141,39612352,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-08,public,KN204,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028188,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,39.69225 N 69.86286 W,BGT_GA03_GP13_087,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0120,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136597,SRR5788217,SRP110813,S0120,35587520,GEOTRACES,285.9,University_of_Southern_California,157303,HiSeq_Rapid_Run_2x250
SRR12538475,AMPLICON,491,65808239,PRJNA659851,SAMN15928647,Metagenome or environmental,845135,33833377,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-08,public,KN204,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028187,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,39.69225 N 69.86286 W,BGT_GA03_GP13_086,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0119,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136596,SRR5788222,SRP110813,S0119,23609025,GEOTRACES,185.8,University_of_Southern_California,134029,HiSeq_Rapid_Run_2x250
SRR12538476,AMPLICON,491,70400071,PRJNA659851,SAMN15928646,Metagenome or environmental,845132,36179280,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-08,public,KN204,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028186,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,39.69225 N 69.86286 W,BGT_GA03_GP13_085,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0118,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136595,SRR5788223,SRP110813,S0118,26010726,GEOTRACES,135.4,University_of_Southern_California,143381,HiSeq_Rapid_Run_2x250
SRR12538477,AMPLICON,491,52630290,PRJNA659851,SAMN15928645,Metagenome or environmental,845129,26997634,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-08,public,KN204,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028185,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,39.69225 N 69.86286 W,BGT_GA03_GP13_084,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0117,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136594,SRR5788220,SRP110813,S0117,49471178,GEOTRACES,109.9,University_of_Southern_California,107190,HiSeq_Rapid_Run_2x250
SRR12538478,AMPLICON,491,50188056,PRJNA659851,SAMN15928644,Metagenome or environmental,845834,25799096,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-08,public,KN204,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028184,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,39.69225 N 69.86286 W,BGT_GA03_GP13_083,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0116,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136593,SRR5788221,SRP110813,S0116,15631705,GEOTRACES,89.2,University_of_Southern_California,102216,HiSeq_Rapid_Run_2x250
SRR12538479,AMPLICON,491,39816172,PRJNA659851,SAMN15928643,Metagenome or environmental,845126,20418754,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-08,public,KN204,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028183,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,39.69225 N 69.86286 W,BGT_GA03_GP13_082,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0115,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136592,SRR5788090,SRP110813,S0115,27615447,GEOTRACES,57.8,University_of_Southern_California,81092,HiSeq_Rapid_Run_2x250
SRR12538480,AMPLICON,491,72196640,PRJNA659851,SAMN15928703,Metagenome or environmental,1223804,36668089,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-19,public,SS2011,11,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028182,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,30.0006 S 162.998 E,BGT_GA03_GP13_142,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0268,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136735,SRR5788037,SRP110813,S0268,22009497,GEOTRACES,16.1,University_of_Southern_California,147040,HiSeq_Rapid_Run_2x250
SRR12538481,AMPLICON,491,27923661,PRJNA659851,SAMN15928642,Metagenome or environmental,845666,14388414,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-26,public,KN204,14,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028392,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,27.58305 N 49.63297 W,BGT_GA03_GP13_081,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0112,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136590,SRR5788082,SRP110813,S0112,29851182,GEOTRACES,285,University_of_Southern_California,56871,HiSeq_Rapid_Run_2x250
SRR12538482,AMPLICON,491,57414103,PRJNA659851,SAMN15928702,Metagenome or environmental,1223687,28847378,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-17,public,SS2011,7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028181,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,29.9999 S 159 E,BGT_GA03_GP13_141,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0267,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136734,SRR5788040,SRP110813,S0267,28032741,GEOTRACES,101,University_of_Southern_California,116933,HiSeq_Rapid_Run_2x250
SRR12538484,AMPLICON,491,128029723,PRJNA659851,SAMN15928701,Metagenome or environmental,1222871,64137311,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-17,public,SS2011,7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028179,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,29.9999 S 159 E,BGT_GA03_GP13_140,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0266,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136733,SRR5788039,SRP110813,S0266,26592876,GEOTRACES,78,University_of_Southern_California,260753,HiSeq_Rapid_Run_2x250
SRR12538485,AMPLICON,491,66786802,PRJNA659851,SAMN15928700,Metagenome or environmental,1223663,33632328,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-17,public,SS2011,7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028178,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,29.9999 S 159 E,BGT_GA03_GP13_139,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0265,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136732,SRR5788156,SRP110813,S0265,23120115,GEOTRACES,50.6,University_of_Southern_California,136022,HiSeq_Rapid_Run_2x250
SRR12538486,AMPLICON,491,54623750,PRJNA659851,SAMN15928699,Metagenome or environmental,1223666,27438154,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-17,public,SS2011,7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028177,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,29.9999 S 159 E,BGT_GA03_GP13_138,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0264,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136731,SRR5788157,SRP110813,S0264,29833436,GEOTRACES,30,University_of_Southern_California,111250,HiSeq_Rapid_Run_2x250
SRR12538487,AMPLICON,491,51401808,PRJNA659851,SAMN15928698,Metagenome or environmental,1223669,25817247,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-17,public,SS2011,7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028176,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,29.9999 S 159 E,BGT_GA03_GP13_137,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0263,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136730,SRR5788154,SRP110813,S0263,32873273,GEOTRACES,15.5,University_of_Southern_California,104688,HiSeq_Rapid_Run_2x250
SRR12538488,AMPLICON,491,46866932,PRJNA659851,SAMN15928697,Metagenome or environmental,1155878,23562591,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-18,public,TAN1109,GT16,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028175,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.494 S 157.00883 W,BGT_GA03_GP13_136,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0262,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136729,SRR5788155,SRP110813,S0262,28456586,GEOTRACES,30,University_of_Southern_California,95452,HiSeq_Rapid_Run_2x250
SRR12538489,AMPLICON,491,74975209,PRJNA659851,SAMN15928696,Metagenome or environmental,1155905,37566336,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-18,public,TAN1109,GT16,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028174,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.494 S 157.00883 W,BGT_GA03_GP13_135,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0261,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136728,SRR5788152,SRP110813,S0261,27186550,GEOTRACES,15,University_of_Southern_California,152699,HiSeq_Rapid_Run_2x250
SRR12538490,AMPLICON,491,35420249,PRJNA659851,SAMN15928695,Metagenome or environmental,1155776,18169954,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028173,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.5125 S 158.028 W,BGT_GA03_GP13_134,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0260_redo,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136727,SRR5788153,SRP110813,S0260,25320424,GEOTRACES,5601,University_of_Southern_California,72139,HiSeq_Rapid_Run_2x250
SRR12538491,AMPLICON,491,40369038,PRJNA659851,SAMN15928694,Metagenome or environmental,1155776,20438876,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028172,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.5125 S 158.028 W,BGT_GA03_GP13_133,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0260,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136727,SRR5788153,SRP110813,S0260,25320424,GEOTRACES,5601,University_of_Southern_California,82218,HiSeq_Rapid_Run_2x250
SRR12538492,AMPLICON,491,59909856,PRJNA659851,SAMN15928693,Metagenome or environmental,1155638,30142737,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028171,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 157.9945 W,BGT_GA03_GP13_132,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0258,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136725,SRR5788151,SRP110813,S0258,24710896,GEOTRACES,202,University_of_Southern_California,122016,HiSeq_Rapid_Run_2x250
SRR12538493,AMPLICON,491,39706679,PRJNA659851,SAMN15928692,Metagenome or environmental,1155656,19938667,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028170,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 157.9945 W,BGT_GA03_GP13_131,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0257,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136724,SRR5788148,SRP110813,S0257,28544146,GEOTRACES,100,University_of_Southern_California,80869,HiSeq_Rapid_Run_2x250
SRR12538494,AMPLICON,491,46813904,PRJNA659851,SAMN15928714,Metagenome or environmental,1224008,23851283,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-21,public,SS2011,15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028214,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,30 S 166.987 E,BGT_GA03_GP13_153,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0277_redo,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136744,SRR5788402,SRP110813,S0277,24646835,GEOTRACES,101.7,University_of_Southern_California,95344,HiSeq_Rapid_Run_2x250
SRR12538496,AMPLICON,491,60663050,PRJNA659851,SAMN15928691,Metagenome or environmental,1155662,30406423,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028168,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 157.9945 W,BGT_GA03_GP13_130,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0256,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136723,SRR5788149,SRP110813,S0256,25464364,GEOTRACES,76,University_of_Southern_California,123550,HiSeq_Rapid_Run_2x250
SRR12538497,AMPLICON,491,40858074,PRJNA659851,SAMN15928690,Metagenome or environmental,1155668,20548270,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028167,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 157.9945 W,BGT_GA03_GP13_129,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0255,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136722,SRR5788177,SRP110813,S0255,20325731,GEOTRACES,51,University_of_Southern_California,83214,HiSeq_Rapid_Run_2x250
SRR12538498,AMPLICON,491,52681354,PRJNA659851,SAMN15928689,Metagenome or environmental,1155674,26517542,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028166,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 157.9945 W,BGT_GA03_GP13_128,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0254,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136721,SRR5788176,SRP110813,S0254,27682186,GEOTRACES,31,University_of_Southern_California,107294,HiSeq_Rapid_Run_2x250
SRR12538499,AMPLICON,491,59434568,PRJNA659851,SAMN15928688,Metagenome or environmental,1155698,29793213,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-17,public,TAN1109,GT15,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028165,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 157.9945 W,BGT_GA03_GP13_127,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0253,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136720,SRR5788171,SRP110813,S0253,31801807,GEOTRACES,14,University_of_Southern_California,121048,HiSeq_Rapid_Run_2x250
SRR12538500,AMPLICON,491,39995878,PRJNA659851,SAMN15928687,Metagenome or environmental,853064,20218514,UNIVERSITY OF SOUTHERN CALIFORNIA,2010-11-02,public,KN199-4,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028164,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,17.4 N 24.4998 W,BGT_GA03_GP13_126,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0250,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136718,SRR5788169,SRP110813,S0250,22125940,GEOTRACES,2,University_of_Southern_California,81458,HiSeq_Rapid_Run_2x250
SRR12538501,AMPLICON,491,34860509,PRJNA659851,SAMN15928686,Metagenome or environmental,842816,17669886,UNIVERSITY OF SOUTHERN CALIFORNIA,2010-11-02,public,KN199-4,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028163,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,17.39978 N 24.4998 W,BGT_GA03_GP13_125,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0249,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136717,SRR5788168,SRP110813,S0249,21576284,GEOTRACES,185.4,University_of_Southern_California,70999,HiSeq_Rapid_Run_2x250
SRR12538502,AMPLICON,491,67139340,PRJNA659851,SAMN15928685,Metagenome or environmental,842813,33692024,UNIVERSITY OF SOUTHERN CALIFORNIA,2010-11-02,public,KN199-4,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028162,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,17.39978 N 24.4998 W,BGT_GA03_GP13_124,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0248,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136716,SRR5788175,SRP110813,S0248,21813258,GEOTRACES,136.5,University_of_Southern_California,136740,HiSeq_Rapid_Run_2x250
SRR12538503,AMPLICON,491,57602647,PRJNA659851,SAMN15928684,Metagenome or environmental,842810,28916728,UNIVERSITY OF SOUTHERN CALIFORNIA,2010-11-02,public,KN199-4,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028161,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,17.39978 N 24.4998 W,BGT_GA03_GP13_123,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0247,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136715,SRR5788174,SRP110813,S0247,24677667,GEOTRACES,91.6,University_of_Southern_California,117317,HiSeq_Rapid_Run_2x250
SRR12538504,AMPLICON,491,48672830,PRJNA659851,SAMN15928683,Metagenome or environmental,842807,24474948,UNIVERSITY OF SOUTHERN CALIFORNIA,2010-11-02,public,KN199-4,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028160,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,17.39978 N 24.4998 W,BGT_GA03_GP13_122,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0246,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136714,SRR5788173,SRP110813,S0246,21782561,GEOTRACES,71.9,University_of_Southern_California,99130,HiSeq_Rapid_Run_2x250
SRR12538505,AMPLICON,491,52087735,PRJNA659851,SAMN15928682,Metagenome or environmental,842804,26211291,UNIVERSITY OF SOUTHERN CALIFORNIA,2010-11-02,public,KN199-4,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028275,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,17.39978 N 24.4998 W,BGT_GA03_GP13_121,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0245,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136713,SRR5788172,SRP110813,S0245,22851056,GEOTRACES,50.4,University_of_Southern_California,106085,HiSeq_Rapid_Run_2x250
SRR12538506,AMPLICON,491,83952162,PRJNA659851,SAMN15928830,Metagenome or environmental,1156649,42167366,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT21,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028463,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4885 S 151.9995 W,BGT_GA03_GP13_269,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0408,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136870,SRR5788123,SRP110813,S0408,18548063,GEOTRACES,52,University_of_Southern_California,170982,HiSeq_Rapid_Run_2x250
SRR12538507,AMPLICON,491,20441312,PRJNA659851,SAMN15928829,Metagenome or environmental,1156655,10530116,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT21,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028462,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4885 S 151.9995 W,BGT_GA03_GP13_268,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0407_redo,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136869,SRR5788122,SRP110813,S0407,22904847,GEOTRACES,30,University_of_Southern_California,41632,HiSeq_Rapid_Run_2x250
